Time,Voltage,Current,Ah
7/23/2017 19:26,3.63502,-2.899,1.45111
7/23/2017 19:27,3.6318,-2.89982,1.44306
7/23/2017 19:28,3.62858,-2.89982,1.43501
7/23/2017 19:29,3.62537,-2.899,1.42695
7/23/2017 19:30,3.62279,-2.899,1.4189
7/23/2017 19:31,3.61957,-2.899,1.41085
7/23/2017 19:32,3.61636,-2.899,1.40279
7/23/2017 19:33,3.61378,-2.899,1.39474
7/23/2017 19:34,3.61057,-2.89982,1.38668
7/23/2017 19:35,3.60735,-2.89982,1.37863
7/23/2017 19:36,3.60413,-2.899,1.37057
7/23/2017 19:37,3.60156,-2.89982,1.36252
7/23/2017 19:38,3.59834,-2.89982,1.35447
7/23/2017 19:39,3.59513,-2.899,1.34641
7/23/2017 19:40,3.59191,-2.89982,1.33836
7/23/2017 19:41,3.58869,-2.899,1.3303
7/23/2017 19:42,3.58548,-2.89982,1.32225
7/23/2017 19:43,3.5829,-2.89982,1.3142
7/23/2017 19:44,3.57969,-2.89982,1.30615
7/23/2017 19:45,3.57583,-2.89982,1.29809
7/23/2017 19:46,3.57325,-2.899,1.29003
7/23/2017 19:47,3.57004,-2.89982,1.28197
7/23/2017 19:48,3.56682,-2.899,1.27393
7/23/2017 19:49,3.5636,-2.89982,1.26587
7/23/2017 19:50,3.56039,-2.89982,1.25781
7/23/2017 19:51,3.55717,-2.899,1.24976
7/23/2017 19:52,3.55395,-2.899,1.24171
7/23/2017 19:53,3.55138,-2.89982,1.23366
7/23/2017 19:54,3.54816,-2.899,1.2256
7/23/2017 19:55,3.54494,-2.89982,1.21755
7/23/2017 19:56,3.54173,-2.899,1.2095
7/23/2017 19:57,3.53851,-2.89982,1.20144
7/23/2017 19:58,3.53529,-2.899,1.19339
7/23/2017 19:59,3.53272,-2.899,1.18533
7/23/2017 20:00,3.5295,-2.89982,1.17728
7/23/2017 20:01,3.52629,-2.89982,1.16922
7/23/2017 20:02,3.52307,-2.89982,1.16117
7/23/2017 20:03,3.5205,-2.899,1.15312
7/23/2017 20:04,3.51728,-2.899,1.14506
7/23/2017 20:05,3.51406,-2.89982,1.13701
7/23/2017 20:06,3.51149,-2.899,1.12895
7/23/2017 20:07,3.50827,-2.89982,1.12091
7/23/2017 20:08,3.50506,-2.89982,1.11285
7/23/2017 20:09,3.50184,-2.89982,1.10479
7/23/2017 20:10,3.49927,-2.89982,1.09674
7/23/2017 20:11,3.49605,-2.899,1.08869
7/23/2017 20:12,3.49348,-2.899,1.08063
7/23/2017 20:13,3.49026,-2.89982,1.07258
7/23/2017 20:14,3.48768,-2.899,1.06452
7/23/2017 20:15,3.48447,-2.899,1.05647
7/23/2017 20:16,3.48189,-2.89982,1.04841
7/23/2017 20:17,3.47868,-2.89982,1.04036
7/23/2017 20:18,3.4761,-2.899,1.03231
7/23/2017 20:19,3.47289,-2.89982,1.02425
7/23/2017 20:20,3.47031,-2.89982,1.0162
7/23/2017 20:21,3.46774,-2.89982,1.00814
7/23/2017 20:22,3.46517,-2.89982,1.0001
7/23/2017 20:23,3.46195,-2.89982,0.99204
7/23/2017 20:24,3.45938,-2.89982,0.98399
7/23/2017 20:25,3.4568,-2.899,0.97593
7/23/2017 20:26,3.45423,-2.89982,0.96788
7/23/2017 20:27,3.45101,-2.899,0.95982
7/23/2017 20:28,3.44908,-2.89982,0.95177
7/23/2017 20:29,3.44651,-2.899,0.94371
7/23/2017 20:30,3.44329,-2.899,0.93566
7/23/2017 20:31,3.44072,-2.89982,0.92761
7/23/2017 20:32,3.43815,-2.89982,0.91956
7/23/2017 20:33,3.43557,-2.899,0.9115
7/23/2017 20:34,3.433,-2.899,0.90345
7/23/2017 20:35,3.43043,-2.89982,0.89539
7/23/2017 20:36,3.4285,-2.899,0.88734
7/23/2017 20:37,3.42592,-2.899,0.87929
7/23/2017 20:38,3.42335,-2.899,0.87123
7/23/2017 20:39,3.42077,-2.89982,0.86318
7/23/2017 20:40,3.4182,-2.89982,0.85512
7/23/2017 20:41,3.41563,-2.899,0.84707
7/23/2017 20:42,3.41305,-2.89982,0.83902
7/23/2017 20:43,3.41048,-2.89982,0.83096
7/23/2017 20:44,3.40855,-2.899,0.82291
7/23/2017 20:45,3.40598,-2.89982,0.81485
7/23/2017 20:46,3.4034,-2.899,0.8068
7/23/2017 20:47,3.40083,-2.89982,0.79874
7/23/2017 20:48,3.3989,-2.89982,0.79069
7/23/2017 20:49,3.39633,-2.89982,0.78264
7/23/2017 20:50,3.39375,-2.89982,0.77458
7/23/2017 20:51,3.39118,-2.899,0.76653
7/23/2017 20:52,3.38925,-2.89982,0.75848
7/23/2017 20:53,3.38668,-2.89982,0.75042
7/23/2017 20:54,3.38475,-2.899,0.74236
7/23/2017 20:55,3.38217,-2.89982,0.73431
7/23/2017 20:56,3.3796,-2.899,0.72626
7/23/2017 20:57,3.37703,-2.899,0.7182
7/23/2017 20:58,3.37445,-2.899,0.71015
7/23/2017 20:59,3.37252,-2.89982,0.7021
7/23/2017 21:00,3.36995,-2.89982,0.69404
7/23/2017 21:01,3.36738,-2.89982,0.68599
7/23/2017 21:02,3.3648,-2.89982,0.67793
7/23/2017 21:03,3.36223,-2.89982,0.66988
7/23/2017 21:04,3.35966,-2.89982,0.66182
7/23/2017 21:05,3.35773,-2.899,0.65377
7/23/2017 21:06,3.35515,-2.89982,0.64572
7/23/2017 21:07,3.35258,-2.899,0.63767
7/23/2017 21:08,3.35,-2.899,0.62961
7/23/2017 21:09,3.34743,-2.899,0.62156
7/23/2017 21:10,3.34486,-2.89982,0.6135
7/23/2017 21:11,3.34228,-2.89982,0.60545
7/23/2017 21:12,3.33971,-2.89982,0.5974
7/23/2017 21:13,3.33714,-2.899,0.58934
7/23/2017 21:14,3.33456,-2.899,0.58129
7/23/2017 21:15,3.33199,-2.899,0.57324
7/23/2017 21:16,3.32877,-2.899,0.56518
7/23/2017 21:17,3.3262,-2.89982,0.55713
7/23/2017 21:18,3.32363,-2.899,0.54907
7/23/2017 21:19,3.32041,-2.899,0.54102
7/23/2017 21:20,3.31784,-2.899,0.53297
7/23/2017 21:21,3.31526,-2.899,0.52491
7/23/2017 21:22,3.31205,-2.89982,0.51685
7/23/2017 21:23,3.30883,-2.89982,0.5088
7/23/2017 21:24,3.30626,-2.899,0.50075
7/23/2017 21:25,3.30304,-2.89982,0.4927
7/23/2017 21:26,3.29982,-2.89982,0.48464
7/23/2017 21:27,3.29661,-2.89982,0.47659
7/23/2017 21:28,3.29339,-2.899,0.46853
7/23/2017 21:29,3.29082,-2.899,0.46048
7/23/2017 21:30,3.2876,-2.899,0.45243
7/23/2017 21:31,3.28438,-2.89982,0.44437
7/23/2017 21:32,3.28116,-2.899,0.43632
7/23/2017 21:33,3.2773,-2.89982,0.42826
7/23/2017 21:34,3.27409,-2.89982,0.42021
7/23/2017 21:35,3.27087,-2.899,0.41215
7/23/2017 21:36,3.26701,-2.899,0.4041
7/23/2017 21:37,3.26379,-2.899,0.39605
7/23/2017 21:38,3.25993,-2.89982,0.388
7/23/2017 21:39,3.25607,-2.89982,0.37994
7/23/2017 21:40,3.25286,-2.89982,0.37189
7/23/2017 21:41,3.24835,-2.89982,0.36383
7/23/2017 21:42,3.24449,-2.899,0.35578
7/23/2017 21:43,3.24063,-2.89982,0.34773
7/23/2017 21:44,3.23677,-2.899,0.33967
7/23/2017 21:45,3.23227,-2.899,0.33161
7/23/2017 21:46,3.22841,-2.899,0.32356
7/23/2017 21:47,3.22391,-2.89982,0.31551
7/23/2017 21:48,3.2194,-2.89982,0.30746
7/23/2017 21:49,3.2149,-2.899,0.2994
7/23/2017 21:50,3.21039,-2.89982,0.29135
7/23/2017 21:51,3.20525,-2.899,0.2833
7/23/2017 21:52,3.2001,-2.899,0.27524
7/23/2017 21:53,3.19495,-2.899,0.26718
7/23/2017 21:54,3.19045,-2.899,0.25913
7/23/2017 21:55,3.18466,-2.89982,0.25108
7/23/2017 21:56,3.17951,-2.89982,0.24303
7/23/2017 21:57,3.17372,-2.899,0.23497
7/23/2017 21:58,3.16793,-2.899,0.22692
7/23/2017 21:59,3.1615,-2.89982,0.21886
7/23/2017 22:00,3.15506,-2.899,0.2108
7/23/2017 22:01,3.14927,-2.899,0.20275
7/23/2017 22:02,3.1422,-2.899,0.1947
7/23/2017 22:03,3.13576,-2.899,0.18664
7/23/2017 22:04,3.12869,-2.899,0.17859
7/23/2017 22:05,3.12161,-2.89982,0.17054
7/23/2017 22:06,3.11389,-2.899,0.16248
7/23/2017 22:07,3.10617,-2.89982,0.15443
7/23/2017 22:08,3.09845,-2.899,0.14638
7/23/2017 22:09,3.09008,-2.89982,0.13832
7/23/2017 22:10,3.08108,-2.89982,0.13027
7/23/2017 22:11,3.07207,-2.89982,0.12222
7/23/2017 22:12,3.06306,-2.899,0.11416
7/23/2017 22:13,3.05341,-2.899,0.10611
7/23/2017 22:14,3.04376,-2.899,0.09805
7/23/2017 22:15,3.03347,-2.89982,0.09
7/23/2017 22:16,3.02253,-2.89982,0.08195
7/23/2017 22:17,3.01159,-2.899,0.07389
7/23/2017 22:18,3.00001,-2.89982,0.06584
7/23/2017 22:19,2.98779,-2.899,0.05779
7/23/2017 22:20,2.97492,-2.899,0.04973
7/23/2017 22:21,2.96141,-2.89982,0.04168
7/23/2017 22:22,2.94726,-2.89982,0.03362
7/23/2017 22:23,2.9331,-2.89982,0.02557
7/23/2017 22:24,2.91766,-2.899,0.01751
7/23/2017 22:25,2.90158,-2.89982,0.00946
7/23/2017 22:26,2.88485,-2.899,0.00141
7/23/2017 22:27,2.86684,-2.89982,-0.00665
7/23/2017 22:28,2.84754,-2.899,-0.0147
7/23/2017 22:29,2.82695,-2.89982,-0.02275
7/23/2017 22:30,2.82566,-2.899,-0.02324
7/23/2017 22:31,3.15069,0,-0.02324
7/23/2017 22:32,3.19316,0,-0.02324
7/23/2017 22:33,3.22147,0,-0.02324
7/23/2017 22:34,3.24206,0,-0.02324
7/23/2017 22:35,3.25814,0,-0.02324
7/23/2017 22:36,3.27101,0,-0.02324
7/23/2017 22:37,3.28195,0,-0.02324
7/23/2017 22:38,3.29095,0,-0.02324
7/23/2017 22:39,3.29803,0,-0.02324
7/23/2017 22:40,3.30446,0,-0.02324
7/23/2017 22:41,3.31026,0,-0.02324
7/23/2017 22:42,3.31476,0,-0.02324
7/23/2017 22:43,3.31862,0,-0.02324
7/23/2017 22:44,3.32248,0,-0.02324
7/23/2017 22:45,3.32505,0,-0.02324
7/23/2017 22:46,3.32827,0,-0.02324
7/23/2017 22:47,3.33084,0,-0.02324
7/23/2017 22:48,3.33277,0,-0.02324
7/23/2017 22:49,3.3347,0,-0.02324
7/23/2017 22:50,3.33663,0,-0.02324
7/23/2017 22:51,3.33792,0,-0.02324
7/23/2017 22:52,3.33985,0,-0.02324
7/23/2017 22:53,3.34114,0,-0.02324
7/23/2017 22:54,3.34242,0,-0.02324
7/23/2017 22:55,3.34371,0,-0.02324
7/23/2017 22:56,3.34436,0,-0.02324
7/23/2017 22:57,3.34564,0,-0.02324
7/23/2017 22:58,3.34693,0,-0.02324
7/23/2017 22:59,3.34757,0,-0.02324
7/23/2017 23:00,3.34822,0,-0.02324
7/23/2017 23:01,3.34822,0,-0.02324
7/23/2017 23:02,3.96828,-2.89982,2.28886
7/23/2017 23:03,3.95413,-2.89982,2.28081
7/23/2017 23:04,3.94447,-2.89982,2.27275
7/23/2017 23:05,3.93675,-2.89982,2.2647
7/23/2017 23:06,3.93096,-2.89982,2.25673
7/23/2017 23:07,3.92517,-2.89982,2.24859
7/23/2017 23:08,3.92067,-2.89982,2.24054
7/23/2017 23:09,3.91617,-2.89982,2.23256
7/23/2017 23:10,3.91231,-2.89982,2.22451
7/23/2017 23:11,3.90845,-2.899,2.21646
7/23/2017 23:12,3.90459,-2.899,2.20832
7/23/2017 23:13,3.90137,-2.89982,2.20035
7/23/2017 23:14,3.89815,-2.899,2.19222
7/23/2017 23:15,3.89494,-2.89982,2.18416
7/23/2017 23:16,3.89236,-2.899,2.17611
7/23/2017 23:17,3.88915,-2.89982,2.16805
7/23/2017 23:18,3.88593,-2.899,2.16
7/23/2017 23:19,3.88335,-2.899,2.15202
7/23/2017 23:20,3.88014,-2.89982,2.14389
7/23/2017 23:21,3.87756,-2.899,2.13584
7/23/2017 23:22,3.87435,-2.899,2.12786
7/23/2017 23:23,3.87113,-2.89982,2.11973
7/23/2017 23:24,3.86856,-2.899,2.11167
7/23/2017 23:25,3.86534,-2.89982,2.1037
7/23/2017 23:26,3.86212,-2.899,2.09565
7/23/2017 23:27,3.85955,-2.899,2.08759
7/23/2017 23:28,3.85698,-2.899,2.07946
7/23/2017 23:29,3.85376,-2.89982,2.07148
7/23/2017 23:30,3.85119,-2.89982,2.06335
7/23/2017 23:31,3.84797,-2.899,2.0553
7/23/2017 23:32,3.8454,-2.89982,2.04724
7/23/2017 23:33,3.84218,-2.89982,2.03919
7/23/2017 23:34,3.83961,-2.899,2.03114
7/23/2017 23:35,3.83639,-2.89982,2.02308
7/23/2017 23:36,3.83317,-2.899,2.01503
7/23/2017 23:37,3.8306,-2.89982,2.00697
7/23/2017 23:38,3.82803,-2.89982,1.99892
7/23/2017 23:39,3.82481,-2.89982,1.99094
7/23/2017 23:40,3.82159,-2.89982,1.98289
7/23/2017 23:41,3.81902,-2.899,1.97476
7/23/2017 23:42,3.81644,-2.89982,1.9667
7/23/2017 23:43,3.81323,-2.899,1.95865
7/23/2017 23:44,3.81001,-2.899,1.95067
7/23/2017 23:45,3.80744,-2.899,1.94262
7/23/2017 23:46,3.80486,-2.899,1.93449
7/23/2017 23:47,3.80165,-2.899,1.92643
7/23/2017 23:48,3.79907,-2.899,1.91838
7/23/2017 23:49,3.79586,-2.899,1.91032
7/23/2017 23:50,3.79328,-2.89982,1.90227
7/23/2017 23:51,3.79007,-2.899,1.89422
7/23/2017 23:52,3.78749,-2.89982,1.88624
7/23/2017 23:53,3.78428,-2.89982,1.87811
7/23/2017 23:54,3.7817,-2.899,1.87014
7/23/2017 23:55,3.77849,-2.899,1.862
7/23/2017 23:56,3.77591,-2.899,1.85395
7/23/2017 23:57,3.77334,-2.89982,1.8459
7/23/2017 23:58,3.77012,-2.899,1.83792
7/23/2017 23:59,3.76755,-2.899,1.82987
7/24/2017 0:00,3.76498,-2.899,1.82173
7/24/2017 0:01,3.76176,-2.89982,1.81376
7/24/2017 0:02,3.75919,-2.899,1.80571
7/24/2017 0:03,3.75661,-2.899,1.79765
7/24/2017 0:04,3.75339,-2.899,1.78952
7/24/2017 0:05,3.75018,-2.899,1.78146
7/24/2017 0:06,3.7476,-2.89982,1.77341
7/24/2017 0:07,3.74503,-2.89982,1.76543
7/24/2017 0:08,3.74246,-2.899,1.75738
7/24/2017 0:09,3.73924,-2.89982,1.74925
7/24/2017 0:10,3.73667,-2.89982,1.74119
7/24/2017 0:11,3.73409,-2.89982,1.73322
7/24/2017 0:12,3.73088,-2.89982,1.72509
7/24/2017 0:13,3.7283,-2.89982,1.71703
7/24/2017 0:14,3.72573,-2.89982,1.70898
7/24/2017 0:15,3.72251,-2.89982,1.70093
7/24/2017 0:16,3.71994,-2.899,1.69287
7/24/2017 0:17,3.71737,-2.89982,1.68482
7/24/2017 0:18,3.71415,-2.89982,1.67676
7/24/2017 0:19,3.71158,-2.89982,1.66879
7/24/2017 0:20,3.70836,-2.899,1.66065
7/24/2017 0:21,3.70579,-2.89982,1.6526
7/24/2017 0:22,3.70321,-2.899,1.64455
7/24/2017 0:23,3.7,-2.899,1.63657
7/24/2017 0:24,3.69742,-2.89982,1.62852
7/24/2017 0:25,3.69485,-2.89982,1.62039
7/24/2017 0:26,3.69163,-2.89982,1.61233
7/24/2017 0:27,3.68906,-2.899,1.60436
7/24/2017 0:28,3.68584,-2.89982,1.59622
7/24/2017 0:29,3.68327,-2.89982,1.58817
7/24/2017 0:30,3.68005,-2.89982,1.58012
7/24/2017 0:31,3.67748,-2.899,1.57214
7/24/2017 0:32,3.6749,-2.899,1.56401
7/24/2017 0:33,3.67169,-2.899,1.55596
7/24/2017 0:34,3.66847,-2.89982,1.5479
7/24/2017 0:35,3.6659,-2.89982,1.53992
7/24/2017 0:36,3.66268,-2.89982,1.53187
7/24/2017 0:37,3.66011,-2.89982,1.52374
7/24/2017 0:38,3.65689,-2.899,1.51569
7/24/2017 0:39,3.65367,-2.899,1.50763
7/24/2017 0:40,3.6511,-2.899,1.49966
7/24/2017 0:41,3.64788,-2.899,1.4916
7/24/2017 0:42,3.64531,-2.899,1.48347
7/24/2017 0:43,3.64209,-2.89982,1.47542
7/24/2017 0:44,3.63888,-2.89982,1.46736
7/24/2017 0:45,3.63566,-2.89982,1.45939
7/24/2017 0:46,3.63309,-2.899,1.45125
7/24/2017 0:47,3.62987,-2.899,1.4432
7/24/2017 0:48,3.62665,-2.89982,1.43515
7/24/2017 0:49,3.62344,-2.89982,1.42709
7/24/2017 0:50,3.62086,-2.899,1.41904
7/24/2017 0:51,3.61764,-2.89982,1.41099
7/24/2017 0:52,3.61443,-2.899,1.40301
7/24/2017 0:53,3.61121,-2.899,1.39496
7/24/2017 0:54,3.60864,-2.899,1.3869
7/24/2017 0:55,3.60542,-2.899,1.37877
7/24/2017 0:56,3.6022,-2.899,1.3708
7/24/2017 0:57,3.59899,-2.899,1.36266
7/24/2017 0:58,3.59577,-2.899,1.35468
7/24/2017 0:59,3.59255,-2.89982,1.34655
7/24/2017 1:00,3.58998,-2.899,1.3385
7/24/2017 1:01,3.58676,-2.899,1.33052
7/24/2017 1:02,3.58355,-2.89982,1.32247
7/24/2017 1:03,3.58033,-2.89982,1.31442
7/24/2017 1:04,3.57711,-2.899,1.30636
7/24/2017 1:05,3.5739,-2.899,1.29823
7/24/2017 1:06,3.57068,-2.899,1.29018
7/24/2017 1:07,3.56746,-2.899,1.2822
7/24/2017 1:08,3.56425,-2.89982,1.27407
7/24/2017 1:09,3.56167,-2.89982,1.26609
7/24/2017 1:10,3.55781,-2.899,1.25804
7/24/2017 1:11,3.55459,-2.899,1.24991
7/24/2017 1:12,3.55202,-2.89982,1.24193
7/24/2017 1:13,3.5488,-2.89982,1.2338
7/24/2017 1:14,3.54559,-2.899,1.22583
7/24/2017 1:15,3.54237,-2.89982,1.21769
7/24/2017 1:16,3.53915,-2.899,1.20964
7/24/2017 1:17,3.53594,-2.89982,1.20166
7/24/2017 1:18,3.53272,-2.89982,1.19353
7/24/2017 1:19,3.53015,-2.899,1.18548
7/24/2017 1:20,3.52693,-2.899,1.1775
7/24/2017 1:21,3.52371,-2.89982,1.16937
7/24/2017 1:22,3.52114,-2.899,1.16139
7/24/2017 1:23,3.51792,-2.899,1.15326
7/24/2017 1:24,3.51471,-2.89982,1.14521
7/24/2017 1:25,3.51149,-2.89982,1.13715
7/24/2017 1:26,3.50892,-2.899,1.1291
7/24/2017 1:27,3.5057,-2.89982,1.12112
7/24/2017 1:28,3.50248,-2.899,1.11299
7/24/2017 1:29,3.49927,-2.89982,1.10494
7/24/2017 1:30,3.49669,-2.89982,1.09689
7/24/2017 1:31,3.49348,-2.89982,1.08883
7/24/2017 1:32,3.4909,-2.899,1.08085
7/24/2017 1:33,3.48768,-2.899,1.07272
7/24/2017 1:34,3.48447,-2.899,1.06467
7/24/2017 1:35,3.48189,-2.899,1.05661
7/24/2017 1:36,3.47932,-2.899,1.04856
7/24/2017 1:37,3.4761,-2.899,1.04059
7/24/2017 1:38,3.47353,-2.899,1.03245
7/24/2017 1:39,3.47031,-2.89982,1.0244
7/24/2017 1:40,3.46774,-2.899,1.01635
7/24/2017 1:41,3.46517,-2.899,1.00837
7/24/2017 1:42,3.46195,-2.89982,1.00023
7/24/2017 1:43,3.45938,-2.899,0.99227
7/24/2017 1:44,3.4568,-2.89982,0.98421
7/24/2017 1:45,3.45359,-2.89982,0.97607
7/24/2017 1:46,3.45101,-2.899,0.96802
7/24/2017 1:47,3.44844,-2.89982,0.95997
7/24/2017 1:48,3.44587,-2.89982,0.95191
7/24/2017 1:49,3.44329,-2.899,0.94386
7/24/2017 1:50,3.44072,-2.89982,0.93588
7/24/2017 1:51,3.43815,-2.899,0.92783
7/24/2017 1:52,3.43557,-2.899,0.9197
7/24/2017 1:53,3.433,-2.89982,0.91164
7/24/2017 1:54,3.43043,-2.899,0.90359
7/24/2017 1:55,3.42785,-2.89982,0.89562
7/24/2017 1:56,3.42528,-2.899,0.88748
7/24/2017 1:57,3.42271,-2.89982,0.87951
7/24/2017 1:58,3.42013,-2.899,0.87137
7/24/2017 1:59,3.4182,-2.89982,0.86332
7/24/2017 2:00,3.41563,-2.89982,0.85526
7/24/2017 2:01,3.41305,-2.89982,0.84721
7/24/2017 2:02,3.41048,-2.899,0.83916
7/24/2017 2:03,3.40791,-2.89982,0.83111
7/24/2017 2:04,3.40533,-2.89982,0.82305
7/24/2017 2:05,3.40276,-2.899,0.815
7/24/2017 2:06,3.40019,-2.89982,0.80702
7/24/2017 2:07,3.39826,-2.899,0.79897
7/24/2017 2:08,3.39568,-2.899,0.79083
7/24/2017 2:09,3.39311,-2.899,0.78286
7/24/2017 2:10,3.39054,-2.899,0.77473
7/24/2017 2:11,3.38861,-2.89982,0.76676
7/24/2017 2:12,3.38603,-2.89982,0.75862
7/24/2017 2:13,3.3841,-2.89982,0.75065
7/24/2017 2:14,3.38153,-2.899,0.74259
7/24/2017 2:15,3.37896,-2.89982,0.73454
7/24/2017 2:16,3.37638,-2.89982,0.7264
7/24/2017 2:17,3.37381,-2.899,0.71843
7/24/2017 2:18,3.37124,-2.89982,0.7103
7/24/2017 2:19,3.36931,-2.899,0.70224
7/24/2017 2:20,3.36673,-2.89982,0.69427
7/24/2017 2:21,3.36416,-2.899,0.68614
7/24/2017 2:22,3.36159,-2.899,0.67816
7/24/2017 2:23,3.35901,-2.899,0.67011
7/24/2017 2:24,3.35708,-2.899,0.66197
7/24/2017 2:25,3.35451,-2.899,0.65392
7/24/2017 2:26,3.35193,-2.89982,0.64594
7/24/2017 2:27,3.34936,-2.899,0.63781
7/24/2017 2:28,3.34679,-2.899,0.62976
7/24/2017 2:29,3.34421,-2.89982,0.6217
7/24/2017 2:30,3.34164,-2.89982,0.61365
7/24/2017 2:31,3.33907,-2.899,0.6056
7/24/2017 2:32,3.33649,-2.89982,0.59762
7/24/2017 2:33,3.33392,-2.899,0.58949
7/24/2017 2:34,3.3307,-2.899,0.58151
7/24/2017 2:35,3.32813,-2.89982,0.57346
7/24/2017 2:36,3.32556,-2.899,0.56541
7/24/2017 2:37,3.32234,-2.89982,0.55727
7/24/2017 2:38,3.31977,-2.899,0.5493
7/24/2017 2:39,3.31719,-2.89982,0.54116
7/24/2017 2:40,3.31398,-2.89982,0.53311
7/24/2017 2:41,3.3114,-2.89982,0.52514
7/24/2017 2:42,3.30819,-2.89982,0.517
7/24/2017 2:43,3.30497,-2.899,0.50895
7/24/2017 2:44,3.3024,-2.89982,0.50089
7/24/2017 2:45,3.29854,-2.899,0.49284
7/24/2017 2:46,3.29596,-2.89982,0.48478
7/24/2017 2:47,3.29275,-2.89982,0.47673
7/24/2017 2:48,3.28953,-2.899,0.46868
7/24/2017 2:49,3.28631,-2.89982,0.4607
7/24/2017 2:50,3.28374,-2.89982,0.45257
7/24/2017 2:51,3.27988,-2.899,0.4446
7/24/2017 2:52,3.27666,-2.899,0.43646
7/24/2017 2:53,3.27344,-2.899,0.42849
7/24/2017 2:54,3.27023,-2.899,0.42044
7/24/2017 2:55,3.26637,-2.89982,0.41238
7/24/2017 2:56,3.26315,-2.89982,0.40424
7/24/2017 2:57,3.25929,-2.899,0.39627
7/24/2017 2:58,3.25543,-2.899,0.38822
7/24/2017 2:59,3.25157,-2.899,0.38008
7/24/2017 3:00,3.24771,-2.899,0.37211
7/24/2017 3:01,3.24385,-2.89982,0.36398
7/24/2017 3:02,3.23999,-2.899,0.35592
7/24/2017 3:03,3.23549,-2.899,0.34795
7/24/2017 3:04,3.23163,-2.89982,0.33981
7/24/2017 3:05,3.22712,-2.89982,0.33176
7/24/2017 3:06,3.22326,-2.89982,0.3237
7/24/2017 3:07,3.21876,-2.899,0.31573
7/24/2017 3:08,3.21425,-2.899,0.3076
7/24/2017 3:09,3.20911,-2.89982,0.29955
7/24/2017 3:10,3.2046,-2.899,0.29149
7/24/2017 3:11,3.19946,-2.89982,0.28352
7/24/2017 3:12,3.19431,-2.89982,0.27538
7/24/2017 3:13,3.18981,-2.899,0.26741
7/24/2017 3:14,3.18402,-2.89982,0.25928
7/24/2017 3:15,3.17887,-2.89982,0.25122
7/24/2017 3:16,3.17308,-2.899,0.24325
7/24/2017 3:17,3.16729,-2.899,0.23511
7/24/2017 3:18,3.1615,-2.89982,0.22706
7/24/2017 3:19,3.15506,-2.899,0.21908
7/24/2017 3:20,3.14927,-2.899,0.21095
7/24/2017 3:21,3.1422,-2.899,0.2029
7/24/2017 3:22,3.13576,-2.89982,0.19493
7/24/2017 3:23,3.12869,-2.899,0.18679
7/24/2017 3:24,3.12161,-2.899,0.17873
7/24/2017 3:25,3.11389,-2.89982,0.17068
7/24/2017 3:26,3.10681,-2.89982,0.16271
7/24/2017 3:27,3.09845,-2.89982,0.15457
7/24/2017 3:28,3.09073,-2.89982,0.14652
7/24/2017 3:29,3.08172,-2.89982,0.13847
7/24/2017 3:30,3.07271,-2.899,0.13041
7/24/2017 3:31,3.06435,-2.89982,0.12244
7/24/2017 3:32,3.0547,-2.899,0.11438
7/24/2017 3:33,3.04505,-2.89982,0.10625
7/24/2017 3:34,3.03476,-2.899,0.0982
7/24/2017 3:35,3.02446,-2.89982,0.09022
7/24/2017 3:36,3.01288,-2.899,0.08216
7/24/2017 3:37,3.0013,-2.89982,0.07412
7/24/2017 3:38,2.98908,-2.89982,0.06598
7/24/2017 3:39,2.97685,-2.899,0.05793
7/24/2017 3:40,2.96334,-2.899,0.04987
7/24/2017 3:41,2.94983,-2.89982,0.04182
7/24/2017 3:42,2.93568,-2.89982,0.03376
7/24/2017 3:43,2.92088,-2.899,0.02579
7/24/2017 3:44,2.9048,-2.89982,0.01774
7/24/2017 3:45,2.88807,-2.89982,0.00968
7/24/2017 3:46,2.8707,-2.89982,0.00163
7/24/2017 3:47,2.85204,-2.89982,-0.0065
7/24/2017 3:48,2.83145,-2.899,-0.01456
7/24/2017 3:49,2.81022,-2.89982,-0.02261
7/24/2017 3:50,2.80958,-2.89982,-0.02302
7/24/2017 3:51,3.14297,0,-0.02302
7/24/2017 3:52,3.18737,0,-0.02302
7/24/2017 3:53,3.21568,0,-0.02302
7/24/2017 3:54,3.23691,0,-0.02302
7/24/2017 3:55,3.25364,0,-0.02302
7/24/2017 3:56,3.2665,0,-0.02302
7/24/2017 3:57,3.27809,0,-0.02302
7/24/2017 3:58,3.28709,0,-0.02302
7/24/2017 3:59,3.29481,0,-0.02302
7/24/2017 4:00,3.30125,0,-0.02302
7/24/2017 4:01,3.30704,0,-0.02302
7/24/2017 4:02,3.31154,0,-0.02302
7/24/2017 4:03,3.31605,0,-0.02302
7/24/2017 4:04,3.31926,0,-0.02302
7/24/2017 4:05,3.32312,0,-0.02302
7/24/2017 4:06,3.3257,0,-0.02302
7/24/2017 4:07,3.32827,0,-0.02302
7/24/2017 4:08,3.33084,0,-0.02302
7/24/2017 4:09,3.33277,0,-0.02302
7/24/2017 4:10,3.3347,0,-0.02302
7/24/2017 4:11,3.33663,0,-0.02302
7/24/2017 4:12,3.33792,0,-0.02302
7/24/2017 4:13,3.33921,0,-0.02302
7/24/2017 4:14,3.34049,0,-0.02302
7/24/2017 4:15,3.34178,0,-0.02302
7/24/2017 4:16,3.34307,0,-0.02302
7/24/2017 4:17,3.34436,0,-0.02302
7/24/2017 4:18,3.345,0,-0.02302
