Date_Time,Voltage(V),Charge_Capacity(Ah)
06/23/2018 07:05:37.000,3.16146946,1.05079484
06/23/2018 07:07:37.000,3.076636314,1.05079484
06/23/2018 07:09:37.000,2.999986649,1.05079484
06/23/2018 07:11:37.000,3.855548859,1.05079484
06/23/2018 07:13:37.000,3.874549866,1.05079484
06/23/2018 07:15:37.000,3.878716469,1.05079484
06/23/2018 07:17:37.000,4.200055122,0.012242134
06/23/2018 07:19:37.000,4.319702148,0.120660782
06/23/2018 07:21:37.000,4.360466957,0.229318708
06/23/2018 07:23:37.000,4.399983406,0.337026417
06/23/2018 07:25:37.000,4.399998665,0.429942638
06/23/2018 07:27:37.000,4.399991035,0.506812811
06/23/2018 07:29:37.000,4.399924278,0.571826935
06/23/2018 07:31:37.000,4.400020599,0.62815696
06/23/2018 07:33:37.000,4.399980545,0.678002775
06/23/2018 07:35:37.000,4.400054932,0.722842395
06/23/2018 07:37:37.000,4.400003433,0.76374948
06/23/2018 07:39:37.000,4.400019646,0.801455975
06/23/2018 07:41:37.000,4.400004387,0.836540282
06/23/2018 07:43:37.000,4.399986267,0.869406581
06/23/2018 07:45:37.000,4.400020599,0.900287092
06/23/2018 07:47:37.000,4.399980545,0.929331303
06/23/2018 07:49:37.000,4.400010109,0.956696093
06/23/2018 07:51:37.000,4.399971962,0.982472658
06/23/2018 07:53:37.000,4.400020599,1.006701112
06/23/2018 07:55:37.000,4.400025368,1.029524922
06/23/2018 07:57:37.000,4.399999619,1.036780119
06/23/2018 07:59:37.000,4.267210007,1.036782622
06/23/2018 08:01:37.000,4.253958702,1.036782622
06/23/2018 08:03:37.000,4.250564575,1.036782622
06/23/2018 08:05:37.000,3.319124222,1.036782622
06/23/2018 08:07:37.000,3.243408203,1.036782622
06/23/2018 08:09:37.000,3.158250809,1.036782622
06/23/2018 08:11:37.000,3.072262764,1.036782622
06/23/2018 08:13:37.000,2.999997139,1.036782622
06/23/2018 08:15:37.000,3.857671738,1.036782622
06/23/2018 08:17:37.000,3.876578331,1.036782622
06/23/2018 08:19:37.000,3.880703926,1.036782622
06/23/2018 08:21:37.000,4.200105667,0.011928762
06/23/2018 08:23:37.000,4.317325592,0.120352194
06/23/2018 08:25:37.000,4.359205246,0.229010925
06/23/2018 08:27:37.000,4.400016785,0.336613774
06/23/2018 08:29:37.000,4.400011063,0.428795129
06/23/2018 08:31:37.000,4.399991989,0.504765272
06/23/2018 08:33:37.000,4.399975777,0.569099367
06/23/2018 08:35:37.000,4.399991035,0.625045002
06/23/2018 08:37:37.000,4.399969101,0.674830377
06/23/2018 08:39:37.000,4.400012016,0.719851792
06/23/2018 08:41:37.000,4.399997711,0.760923564
06/23/2018 08:43:37.000,4.40000248,0.79869765
06/23/2018 08:45:37.000,4.400051117,0.833653986
06/23/2018 08:47:37.000,4.400032043,0.866215408
06/23/2018 08:49:37.000,4.400044441,0.896724224
06/23/2018 08:51:37.000,4.40003109,0.925464988
06/23/2018 08:53:37.000,4.399973869,0.952511191
06/23/2018 08:55:37.000,4.400036812,0.978002429
06/23/2018 08:57:37.000,4.400009155,1.002051711
06/23/2018 08:59:37.000,4.400035858,1.0246737
06/23/2018 09:01:37.000,4.400029182,1.028342128
06/23/2018 09:03:37.000,4.268133163,1.028345466
06/23/2018 09:05:37.000,4.255098343,1.028345466
06/23/2018 09:07:37.000,4.251752853,1.028345466
06/23/2018 09:09:37.000,3.321527481,1.028345466
06/23/2018 09:11:37.000,3.245993614,1.028345466
06/23/2018 09:13:37.000,3.16136837,1.028345466
06/23/2018 09:15:37.000,3.074980736,1.028345466
06/23/2018 09:17:37.000,2.999998093,1.028345466
06/23/2018 09:19:37.000,3.85759449,1.028345466
06/23/2018 09:21:37.000,3.876455307,1.028345466
06/23/2018 09:23:37.000,3.880625725,1.028345466
06/23/2018 09:25:37.000,4.200078964,0.011328013
06/23/2018 09:27:37.000,4.319867134,0.119739026
06/23/2018 09:29:37.000,4.35908699,0.228402793
06/23/2018 09:31:37.000,4.400036812,0.336319715
06/23/2018 09:33:37.000,4.400001526,0.429588437
06/23/2018 09:35:37.000,4.400051117,0.506121099
06/23/2018 09:37:37.000,4.399972916,0.570304394
06/23/2018 09:39:37.000,4.400017738,0.625774443
06/23/2018 09:41:37.000,4.39993763,0.675067723
06/23/2018 09:43:37.000,4.400012016,0.719675243
06/23/2018 09:45:37.000,4.39999485,0.760517478
06/23/2018 09:47:37.000,4.399989128,0.798231602
06/23/2018 09:49:37.000,4.40004158,0.833182275
06/23/2018 09:51:37.000,4.399970055,0.865658939
06/23/2018 09:53:37.000,4.40000248,0.895956814
06/23/2018 09:55:37.000,4.400006294,0.924400389
06/23/2018 09:57:37.000,4.399987221,0.951249182
06/23/2018 09:59:37.000,4.400009155,0.976627409
06/23/2018 10:01:37.000,4.400017738,1.000617385
06/23/2018 10:03:37.000,4.399986267,1.023278832
06/23/2018 10:05:37.000,4.400012016,1.028383493
06/23/2018 10:07:37.000,4.268076897,1.028384686
06/23/2018 10:09:37.000,4.254981041,1.028384686
06/23/2018 10:11:37.000,4.251601219,1.028384686
06/23/2018 10:13:37.000,3.318639755,1.028384686
06/23/2018 10:15:37.000,3.242305756,1.028384686
06/23/2018 10:17:37.000,3.156938553,1.028384686
06/23/2018 10:19:37.000,3.069979668,1.028384686
06/23/2018 10:21:37.000,3,1.028384686
06/23/2018 10:23:37.000,3.860178947,1.028384686
06/23/2018 10:25:37.000,3.879098892,1.028384686
06/23/2018 10:27:37.000,3.883253098,1.028384686
06/23/2018 10:29:37.000,4.200108528,0.009406108
06/23/2018 10:31:37.000,4.326407433,0.117839426
06/23/2018 10:33:37.000,4.366069794,0.22649695
06/23/2018 10:35:37.000,4.400038719,0.333622754
06/23/2018 10:37:37.000,4.399991989,0.425023258
06/23/2018 10:39:37.000,4.400032043,0.500614643
06/23/2018 10:41:37.000,4.400016785,0.564362884
06/23/2018 10:43:37.000,4.400033951,0.619343996
06/23/2018 10:45:37.000,4.400020599,0.667898238
06/23/2018 10:47:37.000,4.399999619,0.711762071
06/23/2018 10:49:37.000,4.399977684,0.752023935
06/23/2018 10:51:37.000,4.400017738,0.789350212
06/23/2018 10:53:37.000,4.399991989,0.824133217
06/23/2018 10:55:37.000,4.400028229,0.856655657
06/23/2018 10:57:37.000,4.39996624,0.887087345
06/23/2018 10:59:37.000,4.399999619,0.91554153
06/23/2018 11:01:37.000,4.400035858,0.942241967
06/23/2018 11:03:37.000,4.399988174,0.967459261
06/23/2018 11:05:37.000,4.399975777,0.991302907
06/23/2018 11:07:37.000,4.399983406,1.013824701
06/23/2018 11:09:37.000,4.39999485,1.017849684
06/23/2018 11:11:37.000,4.268724442,1.017852306
06/23/2018 11:13:37.000,4.255738258,1.017852306
06/23/2018 11:15:37.000,4.252378464,1.017852306
06/23/2018 11:17:37.000,3.324838638,1.017852306
06/23/2018 11:19:37.000,3.247247696,1.017852306
06/23/2018 11:21:37.000,3.160561562,1.017852306
06/23/2018 11:23:37.000,3.072853088,1.017852306
06/23/2018 11:25:37.000,2.99998188,1.017852306
06/23/2018 11:27:37.000,3.858570099,1.017852306
06/23/2018 11:29:37.000,3.877667427,1.017852306
06/23/2018 11:31:37.000,3.881884575,1.017852306
06/23/2018 11:33:37.000,4.200037956,0.010035684
06/23/2018 11:35:37.000,4.326411247,0.11845386
06/23/2018 11:37:37.000,4.366514206,0.227107093
06/23/2018 11:39:37.000,4.40002346,0.334258705
06/23/2018 11:41:37.000,4.400012016,0.426100612
06/23/2018 11:43:37.000,4.40003109,0.502347648
06/23/2018 11:45:37.000,4.399991035,0.566931129
06/23/2018 11:47:37.000,4.400030136,0.622915506
06/23/2018 11:49:37.000,4.400045395,0.672396839
06/23/2018 11:51:37.000,4.400008202,0.716739595
06/23/2018 11:53:37.000,4.400006294,0.757057309
06/23/2018 11:55:37.000,4.400025368,0.79421705
06/23/2018 11:57:37.000,4.399974823,0.828821719
06/23/2018 11:59:37.000,4.399998665,0.861205935
06/23/2018 12:01:37.000,4.400012016,0.891590714
06/23/2018 12:03:37.000,4.39996624,0.920117199
06/23/2018 12:05:37.000,4.400024414,0.946932793
06/23/2018 12:07:37.000,4.399992943,0.972132564
06/23/2018 12:09:37.000,4.400015831,0.995918453
06/23/2018 12:11:37.000,4.400024414,1.018462658
06/23/2018 12:13:37.000,4.399969101,1.02309978
06/23/2018 12:15:37.000,4.268585205,1.02310133
06/23/2018 12:17:37.000,4.255486488,1.02310133
06/23/2018 12:19:37.000,4.252234459,1.02310133
06/23/2018 12:21:37.000,3.329115868,1.02310133
06/23/2018 12:23:37.000,3.249279022,1.02310133
06/23/2018 12:25:37.000,3.161831856,1.02310133
06/23/2018 12:27:37.000,3.07237339,1.02310133
06/23/2018 12:29:37.000,3,1.02310133
06/23/2018 12:31:37.000,3.859142303,1.02310133
06/23/2018 12:33:37.000,3.878346443,1.02310133
06/23/2018 12:35:37.000,3.882466316,1.02310133
06/23/2018 12:37:37.000,4.200035095,0.009674412
06/23/2018 12:39:37.000,4.328639984,0.118085362
06/23/2018 12:41:37.000,4.37071991,0.226749077
06/23/2018 12:43:37.000,4.399971962,0.333141655
06/23/2018 12:45:37.000,4.400000572,0.423307687
06/23/2018 12:47:37.000,4.400032997,0.498122215
06/23/2018 12:49:37.000,4.400009155,0.561843812
06/23/2018 12:51:37.000,4.400028229,0.617466509
06/23/2018 12:53:37.000,4.400001526,0.666826427
06/23/2018 12:55:37.000,4.400003433,0.71128577
06/23/2018 12:57:37.000,4.400025368,0.751887202
06/23/2018 12:59:37.000,4.399988174,0.789207399
06/23/2018 13:01:37.000,4.400027275,0.823764563
06/23/2018 13:03:37.000,4.400040627,0.856048167
06/23/2018 13:05:37.000,4.400004387,0.886371672
06/23/2018 13:07:37.000,4.400010109,0.914932728
06/23/2018 13:09:37.000,4.399950027,0.941887259
06/23/2018 13:11:37.000,4.400003433,0.96731925
06/23/2018 13:13:37.000,4.399993896,0.991317689
06/23/2018 13:15:37.000,4.400003433,1.013906598
06/23/2018 13:17:37.000,4.400039673,1.018257976
06/23/2018 13:19:37.000,4.268344879,1.018259645
06/23/2018 13:21:37.000,4.255237579,1.018259645
06/23/2018 13:23:37.000,4.251878738,1.018259645
06/23/2018 13:25:37.000,3.326826096,1.018259645
06/23/2018 13:27:37.000,3.249174118,1.018259645
06/23/2018 13:29:37.000,3.16106987,1.018259645
06/23/2018 13:31:37.000,3.071007729,1.018259645
06/23/2018 13:33:37.000,2.999979973,1.018259645
06/23/2018 13:35:37.000,3.859548569,1.018259645
06/23/2018 13:37:37.000,3.878709793,1.018259645
06/23/2018 13:39:37.000,3.882935524,1.018259645
06/23/2018 13:41:37.000,4.200125694,0.009562131
06/23/2018 13:43:37.000,4.329449654,0.11798276
06/23/2018 13:45:37.000,4.371922493,0.226651758
06/23/2018 13:47:37.000,4.400011063,0.332667142
06/23/2018 13:49:37.000,4.400042534,0.422192156
06/23/2018 13:51:37.000,4.39999485,0.496519595
06/23/2018 13:53:37.000,4.399972916,0.559673011
06/23/2018 13:55:37.000,4.40000248,0.614857674
06/23/2018 13:57:37.000,4.40002346,0.664103508
06/23/2018 13:59:37.000,4.400011063,0.708687723
06/23/2018 14:01:37.000,4.400020599,0.749404073
06/23/2018 14:03:37.000,4.400024414,0.786992729
06/23/2018 14:05:37.000,4.400042534,0.821871459
06/23/2018 14:07:37.000,4.400009155,0.854291022
06/23/2018 14:09:37.000,4.399961472,0.884557903
06/23/2018 14:11:37.000,4.399992943,0.912982106
06/23/2018 14:13:37.000,4.399989128,0.939777732
06/23/2018 14:15:37.000,4.400005341,0.965109348
06/23/2018 14:17:37.000,4.399971962,0.989048779
06/23/2018 14:19:37.000,4.400012016,1.011656284
06/23/2018 14:21:37.000,4.400027275,1.015783191
06/23/2018 14:23:37.000,4.268641472,1.015783548
06/23/2018 14:25:37.000,4.255582809,1.015783548
06/23/2018 14:27:37.000,4.252230644,1.015783548
06/23/2018 14:29:37.000,3.325642586,1.015783548
06/23/2018 14:31:37.000,3.249318123,1.015783548
06/23/2018 14:33:37.000,3.165094376,1.015783548
06/23/2018 14:35:37.000,3.077849388,1.015783548
06/23/2018 14:37:37.000,2.999991417,1.015783548
06/23/2018 14:39:37.000,3.8560009,1.015783548
06/23/2018 14:41:37.000,3.875267982,1.015783548
06/23/2018 14:43:37.000,3.879529953,1.015783548
06/23/2018 14:45:37.000,4.20008564,0.010913476
06/23/2018 14:47:37.000,4.325447083,0.119323201
06/23/2018 14:49:37.000,4.366861343,0.22797513
06/23/2018 14:51:37.000,4.40001297,0.334926218
06/23/2018 14:53:37.000,4.399990082,0.426136822
06/23/2018 14:55:37.000,4.400024414,0.501795411
06/23/2018 14:57:37.000,4.400025368,0.565987229
06/23/2018 14:59:37.000,4.400075912,0.621846974
06/23/2018 15:01:37.000,4.400006294,0.67154783
06/23/2018 15:03:37.000,4.399987221,0.716653645
06/23/2018 15:05:37.000,4.399969101,0.757949829
06/23/2018 15:07:37.000,4.40007782,0.796068966
06/23/2018 15:09:37.000,4.399973869,0.831498146
06/23/2018 15:11:37.000,4.400011063,0.864601731
06/23/2018 15:13:37.000,4.400000572,0.895535171
06/23/2018 15:15:37.000,4.399988174,0.924410522
06/23/2018 15:17:37.000,4.399975777,0.951450825
06/23/2018 15:19:37.000,4.400014877,0.976928294
06/23/2018 15:21:37.000,4.400019646,1.00102973
06/23/2018 15:23:37.000,4.399945259,1.023840547
06/23/2018 15:25:37.000,4.399999619,1.031722426
06/23/2018 15:27:37.000,4.267913818,1.031725883
06/23/2018 15:29:37.000,4.254757881,1.031725883
06/23/2018 15:31:37.000,4.251356125,1.031725883
06/23/2018 15:33:37.000,3.323112488,1.031725883
06/23/2018 15:35:37.000,3.246107101,1.031725883
06/23/2018 15:37:37.000,3.158856392,1.031725883
06/23/2018 15:39:37.000,3.071406364,1.031725883
06/23/2018 15:41:37.000,2.999998093,1.031725883
06/23/2018 15:43:37.000,3.85900116,1.031725883
06/23/2018 15:45:37.000,3.878176689,1.031725883
06/23/2018 15:47:37.000,3.882382393,1.031725883
06/23/2018 15:49:37.000,4.200072289,0.009702193
06/23/2018 15:51:37.000,4.328271866,0.118107095
06/23/2018 15:53:37.000,4.370804787,0.226776764
06/23/2018 15:55:37.000,4.399993896,0.333031565
06/23/2018 15:57:37.000,4.39997673,0.422683209
06/23/2018 15:59:37.000,4.399983406,0.4968701
06/23/2018 16:01:37.000,4.400026321,0.559952438
06/23/2018 16:03:37.000,4.400029182,0.615039468
06/23/2018 16:05:37.000,4.39996624,0.664090812
06/23/2018 16:07:37.000,4.400025368,0.708477795
06/23/2018 16:09:37.000,4.399999619,0.749106765
06/23/2018 16:11:37.000,4.399957657,0.786608875
06/23/2018 16:13:37.000,4.399954796,0.821519732
06/23/2018 16:15:37.000,4.400003433,0.854124427
06/23/2018 16:17:37.000,4.399978638,0.884654045
06/23/2018 16:19:37.000,4.39999485,0.913315773
06/23/2018 16:21:37.000,4.399954796,0.940187693
06/23/2018 16:23:37.000,4.400028229,0.96539402
06/23/2018 16:25:37.000,4.400003433,0.989129841
06/23/2018 16:27:37.000,4.400035858,1.011560082
06/23/2018 16:29:37.000,4.400006294,1.013252854
06/23/2018 16:31:37.000,4.26695919,1.01325357
06/23/2018 16:33:37.000,4.253736496,1.01325357
06/23/2018 16:35:37.000,4.250358582,1.01325357
06/23/2018 16:37:37.000,3.322909355,1.01325357
06/23/2018 16:39:37.000,3.247365952,1.01325357
06/23/2018 16:41:37.000,3.162241936,1.01325357
06/23/2018 16:43:37.000,3.074297905,1.01325357
06/23/2018 16:45:37.000,3,1.01325357
06/23/2018 16:47:37.000,3.856499672,1.01325357
06/23/2018 16:49:37.000,3.875753403,1.01325357
06/23/2018 16:51:37.000,3.880003929,1.01325357
06/23/2018 16:53:37.000,4.200083733,0.010809377
06/23/2018 16:55:37.000,4.325613022,0.119216107
06/23/2018 16:57:37.000,4.367706299,0.227890134
06/23/2018 16:59:37.000,4.399963379,0.334773511
06/23/2018 17:01:37.000,4.40003109,0.425679862
06/23/2018 17:03:37.000,4.400026321,0.500897586
06/23/2018 17:05:37.000,4.400040627,0.564621091
06/23/2018 17:07:37.000,4.400043488,0.620218515
06/23/2018 17:09:37.000,4.400016785,0.669788539
06/23/2018 17:11:37.000,4.399988174,0.71464628
06/23/2018 17:13:37.000,4.399983406,0.755751312
06/23/2018 17:15:37.000,4.399997711,0.793704093
06/23/2018 17:17:37.000,4.400007248,0.828864813
06/23/2018 17:19:37.000,4.399982452,0.861657023
06/23/2018 17:21:37.000,4.400048256,0.892385542
06/23/2018 17:23:37.000,4.400020599,0.921267688
06/23/2018 17:25:37.000,4.399975777,0.948478043
06/23/2018 17:27:37.000,4.399982452,0.97409904
06/23/2018 17:29:37.000,4.400025368,0.9981879
06/23/2018 17:31:37.000,4.400010109,1.020819306
06/23/2018 17:33:37.000,4.400037766,1.024756789
06/23/2018 17:35:37.000,4.267126083,1.024758816
06/23/2018 17:37:37.000,4.253773689,1.024758816
06/23/2018 17:39:37.000,4.25036335,1.024758816
06/23/2018 17:41:37.000,3.324145317,1.024758816
06/23/2018 17:43:37.000,3.247354507,1.024758816
06/23/2018 17:45:37.000,3.162582397,1.024758816
06/23/2018 17:47:37.000,3.075728416,1.024758816
06/23/2018 17:49:37.000,2.999991417,1.024758816
06/23/2018 17:51:37.000,3.856184959,1.024758816
06/23/2018 17:53:37.000,3.875337601,1.024758816
06/23/2018 17:55:37.000,3.879589081,1.024758816
06/23/2018 17:57:37.000,4.200097084,0.01143689
06/23/2018 17:59:37.000,4.322500229,0.119842038
06/23/2018 18:01:37.000,4.364880562,0.228513449
06/23/2018 18:03:37.000,4.399935722,0.335657746
06/23/2018 18:05:37.000,4.399995804,0.427077025
06/23/2018 18:07:37.000,4.400008202,0.502480805
06/23/2018 18:09:37.000,4.399997711,0.566179454
06/23/2018 18:11:37.000,4.399980545,0.621448636
06/23/2018 18:13:37.000,4.399995804,0.670656085
06/23/2018 18:15:37.000,4.399938583,0.715237617
06/23/2018 18:17:37.000,4.399894714,0.756101966
06/23/2018 18:19:37.000,4.400042534,0.793844879
06/23/2018 18:21:37.000,4.399973869,0.828926682
06/23/2018 18:23:37.000,4.400015831,0.861534417
06/23/2018 18:25:37.000,4.400061607,0.891992211
06/23/2018 18:27:37.000,4.400027275,0.920638978
06/23/2018 18:29:37.000,4.400020599,0.94767195
06/23/2018 18:31:37.000,4.400012016,0.973211527
06/23/2018 18:33:37.000,4.399991035,0.997364759
06/23/2018 18:35:37.000,4.399992943,1.020170927
06/23/2018 18:37:37.000,4.399950027,1.026435137
06/23/2018 18:39:37.000,4.267188072,1.026437283
06/23/2018 18:41:37.000,4.253871918,1.026437283
06/23/2018 18:43:37.000,4.250444412,1.026437283
06/23/2018 18:45:37.000,3.31905365,1.026437283
06/23/2018 18:47:37.000,3.241542816,1.026437283
06/23/2018 18:49:37.000,3.156405449,1.026437283
06/23/2018 18:51:37.000,3.067955971,1.026437283
06/23/2018 18:53:37.000,2.999987602,1.026437283
06/23/2018 18:55:37.000,3.859392166,1.026437283
06/23/2018 18:57:37.000,3.878490448,1.026437283
06/23/2018 18:59:37.000,3.882590294,1.026437283
06/23/2018 19:01:37.000,4.200117111,0.010279721
06/23/2018 19:03:37.000,4.325613022,0.118698955
06/23/2018 19:05:37.000,4.369070053,0.227354258
06/23/2018 19:07:37.000,4.400024414,0.333684832
06/23/2018 19:09:37.000,4.400016785,0.423398256
06/23/2018 19:11:37.000,4.400050163,0.497527629
06/23/2018 19:13:37.000,4.40003109,0.560210824
06/23/2018 19:15:37.000,4.39999485,0.614622056
06/23/2018 19:17:37.000,4.400052071,0.66291362
06/23/2018 19:19:37.000,4.399974823,0.706674695
06/23/2018 19:21:37.000,4.400019646,0.746870399
06/23/2018 19:23:37.000,4.400014877,0.784101725
06/23/2018 19:25:37.000,4.399983406,0.818769336
06/23/2018 19:27:37.000,4.399971962,0.85113281
06/23/2018 19:29:37.000,4.400009155,0.881357193
06/23/2018 19:31:37.000,4.39995575,0.909633517
06/23/2018 19:33:37.000,4.399973869,0.936267316
06/23/2018 19:35:37.000,4.399958611,0.961470723
06/23/2018 19:37:37.000,4.400000572,0.985329211
06/23/2018 19:39:37.000,4.400017738,1.007923126
06/23/2018 19:41:37.000,4.399965286,1.012207627
06/23/2018 19:43:37.000,4.267428398,1.012208343
06/23/2018 19:45:37.000,4.254084587,1.012208343
06/23/2018 19:47:37.000,4.250701904,1.012208343
06/23/2018 19:49:37.000,3.319192886,1.012208343
06/23/2018 19:51:37.000,3.244346619,1.012208343
06/23/2018 19:53:37.000,3.159912109,1.012208343
06/23/2018 19:55:37.000,3.073067665,1.012208343
06/23/2018 19:57:37.000,2.999991417,1.012208343
06/23/2018 19:59:37.000,3.855958939,1.012208343
06/23/2018 20:01:37.000,3.875245094,1.012208343
06/23/2018 20:03:37.000,3.879512787,1.012208343
06/23/2018 20:05:37.000,4.200090408,0.011771835
06/23/2018 20:07:37.000,4.320840836,0.120175906
06/23/2018 20:09:37.000,4.362909317,0.228837937
06/23/2018 20:11:37.000,4.400071144,0.336130828
06/23/2018 20:13:37.000,4.400018692,0.427808911
06/23/2018 20:15:37.000,4.400053024,0.503458023
06/23/2018 20:17:37.000,4.400107384,0.567473888
06/23/2018 20:19:37.000,4.39997673,0.623027503
06/23/2018 20:21:37.000,4.400030136,0.672258854
06/23/2018 20:23:37.000,4.400044441,0.716659129
06/23/2018 20:25:37.000,4.400016785,0.757309139
06/23/2018 20:27:37.000,4.400036812,0.794925034
06/23/2018 20:29:37.000,4.400005341,0.829922557
06/23/2018 20:31:37.000,4.399992943,0.862594128
06/23/2018 20:33:37.000,4.400017738,0.893176794
06/23/2018 20:35:37.000,4.399986267,0.921764255
06/23/2018 20:37:37.000,4.400029182,0.948560417
06/23/2018 20:39:37.000,4.4000597,0.97382766
06/23/2018 20:41:37.000,4.399971962,0.997839332
06/23/2018 20:43:37.000,4.400009155,1.020684361
06/23/2018 20:45:37.000,4.40002346,1.031140208
06/23/2018 20:47:37.000,4.26834774,1.031141281
06/23/2018 20:49:37.000,4.25508213,1.031141281
06/23/2018 20:51:37.000,4.251605034,1.031141281
06/23/2018 20:53:37.000,3.332290649,1.031141281
06/23/2018 20:55:37.000,3.254950523,1.031141281
06/23/2018 20:57:37.000,3.169567108,1.031141281
06/23/2018 20:59:37.000,3.084685326,1.031141281
06/23/2018 21:01:37.000,2.999980927,1.031141281
06/23/2018 21:03:37.000,3.8520298,1.031141281
06/23/2018 21:05:37.000,3.871511459,1.031141281
06/23/2018 21:07:37.000,3.875849724,1.031141281
06/23/2018 21:09:37.000,4.200120926,0.012971873
06/23/2018 21:11:37.000,4.319081306,0.121375754
06/23/2018 21:13:37.000,4.359481812,0.230040386
06/23/2018 21:15:37.000,4.400001526,0.337842315
06/23/2018 21:17:37.000,4.400069237,0.430918425
06/23/2018 21:19:37.000,4.400009155,0.50769496
06/23/2018 21:21:37.000,4.399987221,0.572492003
06/23/2018 21:23:37.000,4.400045395,0.628739238
06/23/2018 21:25:37.000,4.400027275,0.678623617
06/23/2018 21:27:37.000,4.399973869,0.723636448
06/23/2018 21:29:37.000,4.399950981,0.764831424
06/23/2018 21:31:37.000,4.399967194,0.802965105
06/23/2018 21:33:37.000,4.400004387,0.838464379
06/23/2018 21:35:37.000,4.40001297,0.871616602
06/23/2018 21:37:37.000,4.400010109,0.90267992
06/23/2018 21:39:37.000,4.399991035,0.931842148
06/23/2018 21:41:37.000,4.40001297,0.959162712
06/23/2018 21:43:37.000,4.400038719,0.984791994
06/23/2018 21:45:37.000,4.399927139,1.008951187
06/23/2018 21:47:37.000,4.400042534,1.031882167
06/23/2018 21:49:37.000,4.400017738,1.044388771
06/23/2018 21:51:37.000,4.266658783,1.044390798
06/23/2018 21:53:37.000,4.253221512,1.044390798
06/23/2018 21:55:37.000,4.24966526,1.044390798
06/23/2018 21:57:37.000,3.322464943,1.044390798
06/23/2018 21:59:37.000,3.244170189,1.044390798
06/23/2018 22:01:37.000,3.159064293,1.044390798
06/23/2018 22:03:37.000,3.07162571,1.044390798
06/23/2018 22:05:37.000,2.999983788,1.044390798
06/23/2018 22:07:37.000,3.857942581,1.044390798
06/23/2018 22:09:37.000,3.876959801,1.044390798
06/23/2018 22:11:37.000,3.881103516,1.044390798
06/23/2018 22:13:37.000,4.200131416,0.010932572
06/23/2018 22:15:37.000,4.322693825,0.119346812
06/23/2018 22:17:37.000,4.364733696,0.228001058
06/23/2018 22:19:37.000,4.400072098,0.334993571
06/23/2018 22:21:37.000,4.400016785,0.425784409
06/23/2018 22:23:37.000,4.399991989,0.500355363
06/23/2018 22:25:37.000,4.400042534,0.563254297
06/23/2018 22:27:37.000,4.399982452,0.617836297
06/23/2018 22:29:37.000,4.400029182,0.666356385
06/23/2018 22:31:37.000,4.399997711,0.710209489
06/23/2018 22:33:37.000,4.399983406,0.750378728
06/23/2018 22:35:37.000,4.399945259,0.787578821
06/23/2018 22:37:37.000,4.400005341,0.822254241
06/23/2018 22:39:37.000,4.400065422,0.85468632
06/23/2018 22:41:37.000,4.39999485,0.885100543
06/23/2018 22:43:37.000,4.399938583,0.913660109
06/23/2018 22:45:37.000,4.399996758,0.940425396
06/23/2018 22:47:37.000,4.400017738,0.965571582
06/23/2018 22:49:37.000,4.400071144,0.989245415
06/23/2018 22:51:37.000,4.400019646,1.011628389
06/23/2018 22:53:37.000,4.400035858,1.012614012
06/23/2018 22:55:37.000,4.265625954,1.012616992
06/23/2018 22:57:37.000,4.252033234,1.012616992
06/23/2018 22:59:37.000,4.24851799,1.012616992
06/23/2018 23:01:37.000,3.3191185,1.012616992
06/23/2018 23:03:37.000,3.242650032,1.012616992
06/23/2018 23:05:37.000,3.156241417,1.012616992
06/23/2018 23:07:37.000,3.066177368,1.012616992
06/23/2018 23:09:37.000,2.999997139,1.012616992
06/23/2018 23:11:37.000,3.859828949,1.012616992
06/23/2018 23:13:37.000,3.878881454,1.012616992
06/23/2018 23:15:37.000,3.883073807,1.012616992
06/23/2018 23:17:37.000,4.200040817,0.009697849
06/23/2018 23:19:37.000,4.325704575,0.118113637
06/23/2018 23:21:37.000,4.367465973,0.226778671
06/23/2018 23:23:37.000,4.400009155,0.333489448
06/23/2018 23:25:37.000,4.399947166,0.423868626
06/23/2018 23:27:37.000,4.399983406,0.498385102
06/23/2018 23:29:37.000,4.39995575,0.561040342
06/23/2018 23:31:37.000,4.400040627,0.615223825
06/23/2018 23:33:37.000,4.400001526,0.663279235
06/23/2018 23:35:37.000,4.39993,0.706778109
06/23/2018 23:37:37.000,4.399989128,0.746646583
06/23/2018 23:39:37.000,4.399979591,0.783489585
06/23/2018 23:41:37.000,4.400004387,0.817897439
06/23/2018 23:43:37.000,4.400001526,0.850182772
06/23/2018 23:45:37.000,4.399987221,0.88049674
06/23/2018 23:47:37.000,4.399989128,0.908977926
06/23/2018 23:49:37.000,4.400022507,0.935769141
06/23/2018 23:51:37.000,4.400008202,0.960934877
06/23/2018 23:53:37.000,4.399989128,0.984561801
06/23/2018 23:55:37.000,4.40002346,1.004729271
06/23/2018 23:57:37.000,4.266555786,1.004732013
06/23/2018 23:59:37.000,4.253032684,1.004732013
06/24/2018 00:01:37.000,4.249524117,1.004732013
06/24/2018 00:03:37.000,3.318770409,1.004732013
06/24/2018 00:05:37.000,3.241599083,1.004732013
06/24/2018 00:07:37.000,3.155085564,1.004732013
06/24/2018 00:09:37.000,3.067569733,1.004732013
06/24/2018 00:11:37.000,2.99998188,1.004732013
06/24/2018 00:13:37.000,3.859864235,1.004732013
06/24/2018 00:15:37.000,3.879119873,1.004732013
06/24/2018 00:17:37.000,3.883232117,1.004732013
06/24/2018 00:19:37.000,4.200088501,0.009193459
